Date: 2021.08.18  07:48:57

ID : 0 PlayerName: Kaedin Race: Terran
ID : 1 PlayerName: potatoLORD Race: Terran
ID : 2 PlayerName: Frosky Race: Terran
ID : 3 PlayerName: FireFurry Race: Terran
ID : 4 PlayerName: Grom Race: Zerg
ID : 5 PlayerName: BuckNasty Race: Terran
ID : 6 PlayerName: NBDY Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Grom Zombie Loss
Public Lobby

Game Length:[43:975]
Players ammount: 7
Marine rank avg: 0
GrandMaster ammount: 0

Kaedin First Gun ArcWelder
potatoLORD First Gun Shotgun
FireFurry First Gun Flamethrower
Frosky First Gun SpecOpsAssaultRifle
NBDY First Gun BeamRifle
BuckNasty First Gun HellfireRocketLauncher

PURCHASES: 
[15:348] BuckNasty Unlocked SpecOpsHellfireRocketLauncher
[16:391] BuckNasty Unlocked ShockwaveMissiles
[17:038] BuckNasty Placed/Upgraded HealingDrone
[17:436] BuckNasty Placed/Upgraded HealingDrone
[18:848] BuckNasty Unlocked CombatSuit
[18:852] BuckNasty Unlocked AdvancedCombatSuit
[19:287] BuckNasty Placed/Upgraded HealingDrone
[20:176] BuckNasty Unlocked AutoTurret
[20:661] BuckNasty Placed/Upgraded AutoTurret
[20:942] BuckNasty Placed/Upgraded AutoTurret
[21:311] BuckNasty Placed/Upgraded AutoTurret
[21:963] BuckNasty Unlocked SpecOpsTurret
[24:934] BuckNasty Unlocked CombatShield
[24:942] BuckNasty Unlocked EnergyPack
[24:950] BuckNasty Unlocked OpticalVisor
[25:278] BuckNasty Unlocked MotionSensor
[25:501] BuckNasty Placed/Upgraded SensorTower
[26:018] BuckNasty Placed/Upgraded SensorTower
[26:797] BuckNasty Placed/Upgraded SensorTower
[29:019] BuckNasty Unlocked Stimpack
[29:197] BuckNasty Unlocked ForceFieldGrenade
[29:207] BuckNasty Unlocked SpecOpsForcefieldGrenade
[31:987] BuckNasty Placed/Upgraded HealingDrone
[34:628] BuckNasty Unlocked MiningCharge
[38:291] BuckNasty Placed/Upgraded HealingDrone
[39:572] BuckNasty Placed/Upgraded HealingDrone
[42:455] BuckNasty Placed/Upgraded HealingDrone
[42:579] BuckNasty Placed/Upgraded NukePack
[00:588] NBDY Unlocked AssaultRifle
[02:470] NBDY Unlocked ForceFieldGrenade
[02:612] NBDY Unlocked AdvancedDroidEngines
[05:635] NBDY Unlocked CloakingDevice
[06:660] NBDY Unlocked CombatShield
[06:679] NBDY Unlocked OpticalVisor
[08:890] NBDY Unlocked TurboDroidEngines
[10:280] NBDY Unlocked BioMechanicalRepairDrone
[10:437] NBDY Unlocked SpecOpsBioMechanicalRepairDrone
[13:962] NBDY Unlocked BeamRifle
[14:509] NBDY Unlocked MiningCharge
[17:319] NBDY Unlocked SpecOpsPlasmaRifle
[18:849] NBDY Bought ShieldSuit
[18:849] NBDY Bought CombatSuit
[18:849] NBDY Bought HazmatSuit
[18:849] NBDY Bought CombatSuit
[18:853] NBDY Bought CombatSuit
[25:381] NBDY Unlocked AdvancedMiningCharge
[26:995] NBDY Unlocked LongRangeScope
[30:018] NBDY Unlocked SpecOpsForcefieldGrenade
Grom First Alpha Anubalisk |  Loss

Grom Placed 4 Greaters.
--------------------------------
