Date: 2021.08.19  12:46:04

ID : 0 PlayerName: Moscowabunga Race: Terran
ID : 1 PlayerName: Obrammi Race: Terran
ID : 2 PlayerName: Frosky Race: Terran
ID : 3 PlayerName: RyK Race: Terran
ID : 4 PlayerName: FireFurry Race: Terran
ID : 5 PlayerName: Kirby Race: Zerg
ID : 6 PlayerName: Almonds Race: Terran
ID : 7 PlayerName: Security Race: Infested Terran
Kirby Zombie Loss
Public Lobby

Game Length:[34:324]
Players ammount: 7
Marine rank avg: 0
GrandMaster ammount: 0

FireFurry First Gun Shotgun
Moscowabunga First Gun HellfireRocketLauncher
Obrammi First Gun ArcWelder
Frosky First Gun SpecOpsAssaultRifle
RyK First Gun BeamRifle

PURCHASES: 
[00:552] Kirby Bought PlayerNumber
[00:844] Kirby Spawned MassiveCocoon
[02:284] Kirby Spawned Hunter
[04:597] Kirby Bought CreepSpeed
[06:803] Kirby Bought VirulentCreep
[06:803] Kirby Bought VirulentCreep
[10:239] Kirby Bought StrainVolatile
[11:755] Kirby Bought ShieldSuit
[11:755] Kirby Bought CombatSuit
[11:755] Kirby Bought HazmatSuit
[11:755] Kirby Bought HazmatSuit
[11:764] Kirby Bought PureStrainVolatile
[11:767] Kirby Bought HazmatSuit
[13:438] Kirby Bought StrainSpeed
[13:871] Kirby Bought PureStrainSpeed
[14:493] Kirby Bought HunterlingStrain
[14:988] Kirby Bought BuildExtractorManufacturingSector
[14:988] Kirby Placed/Upgraded AutomatedExtractor
[16:862] Kirby Bought SpawnNydusWorm
[17:746] Kirby Placed/Upgraded Virophage
[18:477] Kirby Bought KaboomerStrain
[18:548] Kirby Placed/Upgraded GreaterNydusWorm
[20:884] Kirby Spawned MassiveCocoon
[21:363] Kirby Bought AdvancedInfestationGateControl
[22:324] Kirby Spawned InfestedAbomination
[23:262] Kirby Bought StrainVolatile
[23:482] Kirby Bought AdvancedInfestationSecurity
[23:507] Kirby Bought TrackHumans
[24:121] Kirby Bought UnlockDropPods
[24:851] Kirby Bought EvolveDropPods
[25:068] Kirby Bought DropshipsFueled
[25:152] Kirby Bought SweepingInfestation
[25:152] Kirby Bought UltimateInfestationResearched
[26:365] Kirby Placed/Upgraded GreaterNydusWorm
[27:994] Kirby Bought TrackHumans
[28:131] Kirby Spawned MassiveCocoon
[28:167] Kirby Spawned MassiveCocoon
[28:238] Kirby Spawned MassiveCocoon
[28:558] Kirby Bought EvolveDropPods
[28:561] Kirby Bought EvolveDropPods
[28:564] Kirby Bought EvolveDropPods
[29:169] Kirby Placed/Upgraded NydusCanalCreeper
[29:571] Kirby Spawned InfestedAbomination
[29:607] Kirby Spawned InfestedAbomination
[30:004] Kirby Bought PureStrainVolatile
[31:035] Kirby Bought KaboomerStrain
[31:835] Kirby Bought TrackHumans
[33:594] Kirby Bought TrackHumans
[00:588] Almonds Unlocked AssaultRifle
Kirby First Alpha Hunter |  Loss

Kirby Placed 2 Greaters.
--------------------------------
